Moisture Level,Raw ADC,Time in s,Time of Day,Date
NEW TEST
0.0,0,769,12:47:18,30/04
0.34,11,770,12:47:19,30/04
0.12,4,771,12:47:20,30/04
0.0,0,773,12:47:21,30/04
0.0,0,774,12:47:22,30/04
0.0,0,775,12:47:23,30/04
0.0,0,776,12:47:24,30/04
0.31,10,777,12:47:25,30/04
0.0,0,778,12:47:26,30/04
0.0,0,779,12:47:27,30/04
0.0,0,780,12:47:28,30/04
0.0,0,781,12:47:29,30/04
0.0,0,782,12:47:30,30/04
0.12,4,783,12:47:31,30/04
0.0,0,784,12:47:32,30/04
0.0,0,785,12:47:33,30/04
0.0,0,786,12:47:34,30/04
0.0,0,787,12:47:35,30/04
0.15,5,788,12:47:36,30/04
0.0,0,789,12:47:37,30/04
0.0,0,790,12:47:38,30/04
0.0,0,791,12:47:39,30/04
0.34,11,792,12:47:40,30/04
0.09,3,793,12:47:41,30/04
0.0,0,794,12:47:42,30/04
0.0,0,795,12:47:43,30/04
0.0,0,796,12:47:44,30/04
0.22,7,797,12:47:45,30/04
0.12,4,798,12:47:46,30/04
0.0,0,799,12:47:47,30/04
0.0,0,800,12:47:48,30/04
0.0,0,801,12:47:49,30/04
0.0,0,802,12:47:50,30/04
0.12,4,803,12:47:51,30/04
0.0,0,804,12:47:52,30/04
0.0,0,805,12:47:53,30/04
0.25,8,806,12:47:54,30/04
0.06,2,807,12:47:55,30/04
0.0,0,808,12:47:56,30/04
0.0,0,809,12:47:57,30/04
0.0,0,810,12:47:58,30/04
0.09,3,811,12:47:59,30/04
0.0,0,812,12:48:00,30/04
0.0,0,813,12:48:01,30/04
0.25,8,814,12:48:02,30/04
0.06,2,815,12:48:03,30/04
0.0,0,816,12:48:04,30/04
0.0,0,817,12:48:05,30/04
0.31,10,818,12:48:06,30/04
0.0,0,819,12:48:07,30/04
0.0,0,820,12:48:08,30/04
0.0,0,821,12:48:09,30/04
0.19,6,822,12:48:10,30/04
0.12,4,823,12:48:11,30/04
0.0,0,824,12:48:12,30/04
0.0,0,825,12:48:13,30/04
0.34,11,826,12:48:14,30/04
0.0,0,827,12:48:15,30/04
0.0,0,828,12:48:16,30/04
0.0,0,829,12:48:17,30/04
0.0,0,830,12:48:18,30/04
0.22,7,831,12:48:19,30/04
0.0,0,832,12:48:20,30/04
0.0,0,833,12:48:21,30/04
0.0,0,834,12:48:22,30/04
0.28,9,835,12:48:23,30/04
0.0,0,836,12:48:24,30/04
0.0,0,837,12:48:25,30/04
0.0,0,838,12:48:26,30/04
0.37,12,839,12:48:27,30/04
0.0,0,840,12:48:28,30/04
0.0,0,841,12:48:29,30/04
0.0,0,842,12:48:30,30/04
0.0,0,843,12:48:31,30/04
0.19,6,844,12:48:32,30/04
0.0,0,845,12:48:33,30/04
0.0,0,846,12:48:34,30/04
0.0,0,847,12:48:35,30/04
0.34,11,848,12:48:36,30/04
0.0,0,849,12:48:37,30/04
0.0,0,850,12:48:38,30/04
0.0,0,851,12:48:39,30/04
0.15,5,852,12:48:40,30/04
0.0,0,853,12:48:41,30/04
0.0,0,854,12:48:42,30/04
0.28,9,855,12:48:43,30/04
0.06,2,856,12:48:44,30/04
0.0,0,857,12:48:45,30/04
0.0,0,858,12:48:46,30/04
0.0,0,859,12:48:47,30/04
0.12,4,860,12:48:48,30/04
0.0,0,861,12:48:49,30/04
0.0,0,862,12:48:50,30/04
0.0,0,863,12:48:51,30/04
0.25,8,864,12:48:52,30/04
0.12,4,865,12:48:53,30/04
0.0,0,866,12:48:54,30/04
0.0,0,867,12:48:55,30/04
0.0,0,868,12:48:56,30/04
0.31,10,869,12:48:57,30/04
0.0,0,870,12:48:58,30/04
0.0,0,871,12:48:59,30/04
0.0,0,872,12:49:00,30/04
0.0,0,873,12:49:01,30/04
0.4,13,874,12:49:02,30/04
0.0,0,875,12:49:03,30/04
0.0,0,876,12:49:04,30/04
0.0,0,877,12:49:05,30/04
0.0,0,878,12:49:06,30/04
0.37,12,879,12:49:07,30/04
0.09,3,880,12:49:08,30/04
0.0,0,881,12:49:09,30/04
0.0,0,882,12:49:10,30/04
0.0,0,883,12:49:11,30/04
0.25,8,884,12:49:12,30/04
0.09,3,885,12:49:13,30/04
0.0,0,886,12:49:14,30/04
0.0,0,887,12:49:15,30/04
0.0,0,888,12:49:16,30/04
0.0,0,889,12:49:17,30/04
0.19,6,890,12:49:18,30/04
0.0,0,891,12:49:19,30/04
0.0,0,892,12:49:20,30/04
0.25,8,893,12:49:21,30/04
0.15,5,894,12:49:22,30/04
0.0,0,895,12:49:23,30/04
0.0,0,896,12:49:24,30/04
0.0,0,897,12:49:25,30/04
0.25,8,898,12:49:26,30/04
0.0,0,899,12:49:27,30/04
0.0,0,900,12:49:28,30/04
0.0,0,901,12:49:29,30/04
0.34,11,902,12:49:30,30/04
0.0,0,903,12:49:31,30/04
0.0,0,904,12:49:32,30/04
0.25,8,905,12:49:33,30/04
0.06,2,906,12:49:34,30/04
0.0,0,907,12:49:35,30/04
0.0,0,908,12:49:36,30/04
0.06,2,909,12:49:37,30/04
0.0,0,910,12:49:38,30/04
0.0,0,911,12:49:39,30/04
0.28,9,912,12:49:40,30/04
0.12,4,913,12:49:41,30/04
0.0,0,914,12:49:42,30/04
0.0,0,915,12:49:43,30/04
0.34,11,916,12:49:44,30/04
0.0,0,917,12:49:45,30/04
0.0,0,918,12:49:46,30/04
0.0,0,919,12:49:47,30/04
0.31,10,920,12:49:48,30/04
0.0,0,921,12:49:49,30/04
0.0,0,922,12:49:50,30/04
0.0,0,923,12:49:51,30/04
0.0,0,924,12:49:52,30/04
0.0,0,925,12:49:53,30/04
0.0,0,926,12:49:54,30/04
0.19,6,927,12:49:55,30/04
0.0,0,928,12:49:56,30/04
0.0,0,929,12:49:57,30/04
0.0,0,930,12:49:58,30/04
0.37,12,931,12:49:59,30/04
0.0,0,932,12:50:00,30/04
0.0,0,933,12:50:01,30/04
0.0,0,934,12:50:02,30/04
0.0,0,935,12:50:03,30/04
0.12,4,936,12:50:04,30/04
0.0,0,937,12:50:05,30/04
0.0,0,938,12:50:06,30/04
0.0,0,939,12:50:07,30/04
0.37,12,940,12:50:08,30/04
0.0,0,941,12:50:09,30/04
0.0,0,942,12:50:10,30/04
0.0,0,943,12:50:11,30/04
0.28,9,944,12:50:12,30/04
0.12,4,945,12:50:13,30/04
0.0,0,946,12:50:14,30/04
0.0,0,947,12:50:15,30/04
0.0,0,948,12:50:16,30/04
0.4,13,949,12:50:17,30/04
0.0,0,950,12:50:19,30/04
0.0,0,951,12:50:20,30/04
0.0,0,952,12:50:21,30/04
0.25,8,953,12:50:22,30/04
0.12,4,954,12:50:23,30/04
0.0,0,955,12:50:24,30/04
0.0,0,956,12:50:25,30/04
0.0,0,957,12:50:26,30/04
0.12,4,958,12:50:27,30/04
0.0,0,959,12:50:28,30/04
0.0,0,960,12:50:29,30/04
0.0,0,961,12:50:30,30/04
0.31,10,962,12:50:31,30/04
0.0,0,963,12:50:32,30/04
0.0,0,964,12:50:33,30/04
0.0,0,965,12:50:34,30/04
0.28,9,966,12:50:35,30/04
0.06,2,967,12:50:36,30/04
0.0,0,968,12:50:37,30/04
0.0,0,969,12:50:38,30/04
0.25,8,970,12:50:39,30/04
0.12,4,971,12:50:40,30/04
0.0,0,972,12:50:41,30/04
0.0,0,973,12:50:42,30/04
0.19,6,974,12:50:43,30/04
0.12,4,975,12:50:44,30/04
0.0,0,976,12:50:45,30/04
0.0,0,977,12:50:46,30/04
0.28,9,978,12:50:47,30/04
0.15,5,979,12:50:48,30/04
0.0,0,980,12:50:49,30/04
0.0,0,981,12:50:50,30/04
0.0,0,982,12:50:51,30/04
0.22,7,983,12:50:52,30/04
0.0,0,984,12:50:53,30/04
0.0,0,985,12:50:54,30/04
0.0,0,986,12:50:55,30/04
0.31,10,987,12:50:56,30/04
0.0,0,988,12:50:57,30/04
0.0,0,989,12:50:58,30/04
0.0,0,990,12:50:59,30/04
0.0,0,991,12:51:00,30/04
0.37,12,992,12:51:01,30/04
0.0,0,993,12:51:02,30/04
0.0,0,994,12:51:03,30/04
0.0,0,995,12:51:04,30/04
0.22,7,997,12:51:05,30/04
0.12,4,998,12:51:06,30/04
0.0,0,999,12:51:07,30/04
0.0,0,1000,12:51:08,30/04
0.0,0,1001,12:51:09,30/04
0.37,12,1002,12:51:10,30/04
0.0,0,1003,12:51:11,30/04
0.0,0,1004,12:51:12,30/04
0.0,0,1005,12:51:13,30/04
0.37,12,1006,12:51:14,30/04
0.0,0,1007,12:51:15,30/04
0.0,0,1008,12:51:16,30/04
0.0,0,1009,12:51:17,30/04
0.28,9,1010,12:51:18,30/04
0.0,0,1011,12:51:19,30/04
0.0,0,1012,12:51:20,30/04
0.0,0,1013,12:51:21,30/04
0.31,10,1014,12:51:22,30/04
0.06,2,1015,12:51:23,30/04
0.0,0,1016,12:51:24,30/04
0.0,0,1017,12:51:25,30/04
0.31,10,1018,12:51:26,30/04
0.09,3,1019,12:51:27,30/04
0.0,0,1020,12:51:28,30/04
0.0,0,1021,12:51:29,30/04
0.0,0,1022,12:51:30,30/04
0.22,7,1023,12:51:31,30/04
0.0,0,1024,12:51:32,30/04
0.0,0,1025,12:51:33,30/04
0.0,0,1026,12:51:34,30/04
0.34,11,1027,12:51:35,30/04
0.0,0,1028,12:51:36,30/04
0.0,0,1029,12:51:37,30/04
0.0,0,1030,12:51:38,30/04
0.37,12,1031,12:51:39,30/04
0.0,0,1032,12:51:40,30/04
0.0,0,1033,12:51:41,30/04
0.37,12,1034,12:51:42,30/04
0.0,0,1035,12:51:43,30/04
0.0,0,1036,12:51:44,30/04
0.0,0,1037,12:51:45,30/04
0.09,3,1038,12:51:46,30/04
0.0,0,1039,12:51:47,30/04
0.0,0,1040,12:51:48,30/04
0.37,12,1041,12:51:49,30/04
0.0,0,1042,12:51:50,30/04
0.0,0,1043,12:51:51,30/04
0.0,0,1044,12:51:52,30/04
0.37,12,1045,12:51:53,30/04
0.0,0,1046,12:51:54,30/04
0.0,0,1047,12:51:55,30/04
0.0,0,1048,12:51:56,30/04
0.09,3,1049,12:51:57,30/04
0.0,0,1050,12:51:58,30/04
0.0,0,1051,12:51:59,30/04
0.34,11,1052,12:52:00,30/04
0.0,0,1053,12:52:01,30/04
0.0,0,1054,12:52:02,30/04
0.28,9,1055,12:52:03,30/04
0.09,3,1056,12:52:04,30/04
0.0,0,1057,12:52:05,30/04
0.0,0,1058,12:52:06,30/04
0.15,5,1059,12:52:07,30/04
0.0,0,1060,12:52:08,30/04
0.0,0,1061,12:52:09,30/04
0.06,2,1062,12:52:10,30/04
0.0,0,1063,12:52:11,30/04
0.0,0,1064,12:52:12,30/04
0.0,0,1065,12:52:13,30/04
0.0,0,1066,12:52:14,30/04
0.0,0,1067,12:52:15,30/04
0.12,4,1068,12:52:16,30/04
0.0,0,1069,12:52:17,30/04
0.0,0,1070,12:52:18,30/04
0.15,5,1071,12:52:19,30/04
0.0,0,1072,12:52:20,30/04
0.0,0,1073,12:52:21,30/04
0.31,10,1074,12:52:22,30/04
0.0,0,1075,12:52:23,30/04
0.0,0,1076,12:52:24,30/04
0.31,10,1077,12:52:25,30/04
0.0,0,1078,12:52:26,30/04
0.0,0,1079,12:52:27,30/04
0.37,12,1080,12:52:28,30/04
0.0,0,1081,12:52:29,30/04
0.0,0,1082,12:52:30,30/04
0.0,0,1083,12:52:31,30/04
0.12,4,1084,12:52:32,30/04
0.0,0,1085,12:52:33,30/04
0.0,0,1086,12:52:34,30/04
0.31,10,1087,12:52:35,30/04
0.0,0,1088,12:52:36,30/04
0.0,0,1089,12:52:37,30/04
0.0,0,1090,12:52:38,30/04
0.31,10,1091,12:52:39,30/04
0.0,0,1092,12:52:40,30/04
0.0,0,1093,12:52:41,30/04
0.0,0,1094,12:52:42,30/04
0.31,10,1095,12:52:43,30/04
0.0,0,1096,12:52:44,30/04
0.0,0,1097,12:52:45,30/04
0.0,0,1098,12:52:46,30/04
0.34,11,1099,12:52:47,30/04
0.0,0,1100,12:52:48,30/04
0.0,0,1101,12:52:49,30/04
0.0,0,1102,12:52:50,30/04
0.09,3,1103,12:52:51,30/04
0.0,0,1104,12:52:52,30/04
0.0,0,1105,12:52:53,30/04
0.0,0,1106,12:52:54,30/04
0.15,5,1107,12:52:55,30/04
0.0,0,1108,12:52:56,30/04
0.0,0,1109,12:52:57,30/04
0.25,8,1110,12:52:58,30/04
0.06,2,1111,12:52:59,30/04
0.0,0,1112,12:53:00,30/04
0.0,0,1113,12:53:01,30/04
0.31,10,1114,12:53:02,30/04
0.0,0,1115,12:53:03,30/04
0.0,0,1116,12:53:04,30/04
0.0,0,1117,12:53:05,30/04
0.37,12,1118,12:53:06,30/04
0.0,0,1119,12:53:07,30/04
0.0,0,1120,12:53:08,30/04
0.0,0,1121,12:53:09,30/04
0.31,10,1122,12:53:10,30/04
0.0,0,1123,12:53:11,30/04
0.0,0,1124,12:53:12,30/04
0.19,6,1125,12:53:13,30/04
0.0,0,1126,12:53:14,30/04
0.0,0,1127,12:53:15,30/04
0.22,7,1128,12:53:16,30/04
0.0,0,1129,12:53:17,30/04
0.0,0,1130,12:53:18,30/04
0.0,0,1131,12:53:19,30/04
0.37,12,1132,12:53:20,30/04
0.0,0,1133,12:53:21,30/04
0.0,0,1134,12:53:22,30/04
0.0,0,1135,12:53:23,30/04
0.19,6,1136,12:53:24,30/04
0.0,0,1137,12:53:25,30/04
0.0,0,1138,12:53:26,30/04
0.0,0,1139,12:53:27,30/04
0.15,5,1140,12:53:28,30/04
0.0,0,1141,12:53:29,30/04
0.0,0,1142,12:53:30,30/04
0.28,9,1143,12:53:31,30/04
0.0,0,1144,12:53:32,30/04
0.0,0,1145,12:53:33,30/04
0.25,8,1146,12:53:34,30/04
0.0,0,1147,12:53:35,30/04
0.0,0,1148,12:53:36,30/04
0.0,0,1149,12:53:37,30/04
0.31,10,1150,12:53:38,30/04
0.0,0,1151,12:53:39,30/04
0.0,0,1152,12:53:40,30/04
0.0,0,1153,12:53:41,30/04
0.28,9,1154,12:53:42,30/04
0.0,0,1155,12:53:43,30/04
0.0,0,1156,12:53:44,30/04
0.0,0,1157,12:53:45,30/04
0.22,7,1158,12:53:46,30/04
0.0,0,1159,12:53:47,30/04
0.0,0,1160,12:53:48,30/04
0.0,0,1161,12:53:49,30/04
0.19,6,1162,12:53:50,30/04
0.0,0,1163,12:53:51,30/04
0.0,0,1164,12:53:52,30/04
0.0,0,1165,12:53:53,30/04
0.25,8,1166,12:53:54,30/04
0.0,0,1167,12:53:55,30/04
0.0,0,1168,12:53:56,30/04
0.28,9,1169,12:53:58,30/04
0.12,4,1170,12:53:59,30/04
0.0,0,1171,12:54:00,30/04
0.0,0,1172,12:54:01,30/04
0.19,6,1173,12:54:02,30/04
0.0,0,1174,12:54:03,30/04
0.0,0,1175,12:54:04,30/04
0.22,7,1176,12:54:05,30/04
0.0,0,1177,12:54:06,30/04
0.0,0,1178,12:54:07,30/04
0.0,0,1179,12:54:08,30/04
0.09,3,1180,12:54:09,30/04
0.0,0,1181,12:54:10,30/04
0.0,0,1182,12:54:11,30/04
0.19,6,1183,12:54:12,30/04
0.0,0,1184,12:54:13,30/04
0.0,0,1185,12:54:14,30/04
0.0,0,1186,12:54:15,30/04
0.12,4,1187,12:54:16,30/04
0.0,0,1188,12:54:17,30/04
0.0,0,1189,12:54:18,30/04
0.0,0,1190,12:54:19,30/04
0.06,2,1191,12:54:20,30/04
0.0,0,1192,12:54:21,30/04
0.0,0,1193,12:54:22,30/04
0.31,10,1194,12:54:23,30/04
0.0,0,1195,12:54:24,30/04
0.0,0,1196,12:54:25,30/04
0.31,10,1197,12:54:26,30/04
0.0,0,1198,12:54:27,30/04
0.0,0,1199,12:54:28,30/04
0.0,0,1200,12:54:29,30/04
0.0,0,1201,12:54:30,30/04
0.0,0,1202,12:54:31,30/04
0.28,9,1203,12:54:32,30/04
0.0,0,1204,12:54:33,30/04
0.0,0,1205,12:54:34,30/04
0.0,0,1206,12:54:35,30/04
0.22,7,1207,12:54:36,30/04
0.0,0,1208,12:54:37,30/04
0.0,0,1209,12:54:38,30/04
0.0,0,1210,12:54:39,30/04
0.12,4,1211,12:54:40,30/04
0.0,0,1212,12:54:41,30/04
0.0,0,1213,12:54:42,30/04
0.31,10,1214,12:54:43,30/04
0.0,0,1216,12:54:44,30/04
0.0,0,1217,12:54:45,30/04
0.0,0,1218,12:54:46,30/04
0.19,6,1219,12:54:47,30/04
0.0,0,1220,12:54:48,30/04
0.0,0,1221,12:54:49,30/04
0.34,11,1222,12:54:50,30/04
0.0,0,1223,12:54:51,30/04
0.0,0,1224,12:54:52,30/04
0.22,7,1225,12:54:53,30/04
0.19,6,1226,12:54:54,30/04
0.0,0,1227,12:54:55,30/04
0.0,0,1228,12:54:56,30/04
0.37,12,1229,12:54:57,30/04
0.0,0,1230,12:54:58,30/04
0.0,0,1231,12:54:59,30/04
0.0,0,1232,12:55:00,30/04
0.37,12,1233,12:55:01,30/04
0.0,0,1234,12:55:02,30/04
0.0,0,1235,12:55:03,30/04
0.0,0,1236,12:55:04,30/04
0.34,11,1237,12:55:05,30/04
0.0,0,1238,12:55:06,30/04
0.0,0,1239,12:55:07,30/04
0.0,0,1240,12:55:08,30/04
0.37,12,1241,12:55:09,30/04
0.0,0,1242,12:55:10,30/04
0.0,0,1243,12:55:11,30/04
0.0,0,1244,12:55:12,30/04
0.12,4,1245,12:55:13,30/04
0.0,0,1246,12:55:14,30/04
0.0,0,1247,12:55:15,30/04
0.0,0,1248,12:55:16,30/04
0.09,3,1249,12:55:17,30/04
0.0,0,1250,12:55:18,30/04
0.0,0,1251,12:55:19,30/04
0.31,10,1252,12:55:20,30/04
0.0,0,1253,12:55:21,30/04
0.0,0,1254,12:55:22,30/04
0.31,10,1255,12:55:23,30/04
0.0,0,1256,12:55:24,30/04
0.0,0,1257,12:55:25,30/04
0.0,0,1258,12:55:26,30/04
0.06,2,1259,12:55:27,30/04
0.0,0,1260,12:55:28,30/04
0.0,0,1261,12:55:29,30/04
0.06,2,1262,12:55:30,30/04
0.0,0,1263,12:55:31,30/04
0.0,0,1264,12:55:32,30/04
0.25,8,1265,12:55:33,30/04
0.09,3,1266,12:55:34,30/04
0.0,0,1267,12:55:35,30/04
0.0,0,1268,12:55:36,30/04
0.31,10,1269,12:55:37,30/04
0.0,0,1270,12:55:38,30/04
0.0,0,1271,12:55:39,30/04
0.34,11,1272,12:55:40,30/04
0.0,0,1273,12:55:41,30/04
0.0,0,1274,12:55:42,30/04
0.31,10,1275,12:55:43,30/04
0.0,0,1276,12:55:44,30/04
0.0,0,1277,12:55:45,30/04
0.0,0,1278,12:55:46,30/04
0.15,5,1279,12:55:47,30/04
0.0,0,1280,12:55:48,30/04
0.0,0,1281,12:55:49,30/04
0.34,11,1282,12:55:50,30/04
0.0,0,1283,12:55:51,30/04
0.0,0,1284,12:55:52,30/04
0.0,0,1285,12:55:53,30/04
0.12,4,1286,12:55:54,30/04
0.0,0,1287,12:55:55,30/04
0.0,0,1288,12:55:56,30/04
0.34,11,1289,12:55:57,30/04
0.0,0,1290,12:55:58,30/04
0.0,0,1291,12:55:59,30/04
0.0,0,1292,12:56:00,30/04
0.31,10,1293,12:56:01,30/04
0.0,0,1294,12:56:02,30/04
0.0,0,1295,12:56:03,30/04
0.0,0,1296,12:56:04,30/04
0.15,5,1297,12:56:05,30/04
0.0,0,1298,12:56:06,30/04
0.0,0,1299,12:56:07,30/04
0.37,12,1300,12:56:08,30/04
0.0,0,1301,12:56:09,30/04
0.0,0,1302,12:56:10,30/04
0.0,0,1303,12:56:11,30/04
0.09,3,1304,12:56:12,30/04
0.0,0,1305,12:56:13,30/04
0.0,0,1306,12:56:14,30/04
0.31,10,1307,12:56:15,30/04
0.0,0,1308,12:56:16,30/04
0.0,0,1309,12:56:17,30/04
0.28,9,1310,12:56:18,30/04
0.06,2,1311,12:56:19,30/04
0.0,0,1312,12:56:20,30/04
0.0,0,1313,12:56:21,30/04
0.37,12,1314,12:56:22,30/04
0.0,0,1315,12:56:23,30/04
0.0,0,1316,12:56:24,30/04
0.0,0,1317,12:56:25,30/04
0.4,13,1318,12:56:26,30/04
0.0,0,1319,12:56:27,30/04
0.0,0,1320,12:56:28,30/04
0.0,0,1321,12:56:29,30/04
0.15,5,1322,12:56:30,30/04
0.0,0,1323,12:56:31,30/04
0.0,0,1324,12:56:32,30/04
0.0,0,1325,12:56:33,30/04
0.09,3,1326,12:56:34,30/04
0.0,0,1327,12:56:35,30/04
0.0,0,1328,12:56:36,30/04
0.34,11,1329,12:56:37,30/04
0.0,0,1330,12:56:38,30/04
0.0,0,1331,12:56:39,30/04
0.0,0,1332,12:56:40,30/04
0.37,12,1333,12:56:41,30/04
0.0,0,1334,12:56:42,30/04
0.0,0,1335,12:56:43,30/04
0.0,0,1336,12:56:44,30/04
0.15,5,1337,12:56:45,30/04
0.0,0,1338,12:56:46,30/04
0.0,0,1339,12:56:47,30/04
0.0,0,1340,12:56:48,30/04
0.12,4,1341,12:56:49,30/04
0.0,0,1342,12:56:50,30/04
0.0,0,1343,12:56:51,30/04
0.22,7,1344,12:56:52,30/04
0.0,0,1345,12:56:53,30/04
0.0,0,1346,12:56:54,30/04
0.0,0,1347,12:56:55,30/04
0.31,10,1348,12:56:56,30/04
0.0,0,1349,12:56:57,30/04
0.0,0,1350,12:56:58,30/04
0.0,0,1351,12:56:59,30/04
0.37,12,1352,12:57:00,30/04
0.0,0,1353,12:57:01,30/04
0.0,0,1354,12:57:02,30/04
0.0,0,1355,12:57:03,30/04
0.37,12,1356,12:57:04,30/04
0.0,0,1357,12:57:05,30/04
0.0,0,1358,12:57:06,30/04
0.0,0,1359,12:57:07,30/04
0.34,11,1360,12:57:08,30/04
0.0,0,1361,12:57:09,30/04
0.0,0,1362,12:57:10,30/04
0.0,0,1363,12:57:11,30/04
0.37,12,1364,12:57:12,30/04
0.0,0,1365,12:57:13,30/04
0.0,0,1366,12:57:14,30/04
0.0,0,1367,12:57:15,30/04
0.25,8,1368,12:57:16,30/04
0.0,0,1369,12:57:17,30/04
0.0,0,1370,12:57:18,30/04
0.0,0,1371,12:57:19,30/04
0.0,0,1372,12:57:20,30/04
0.15,5,1373,12:57:21,30/04
0.0,0,1374,12:57:22,30/04
0.0,0,1375,12:57:23,30/04
0.15,5,1376,12:57:24,30/04
0.09,3,1377,12:57:25,30/04
0.0,0,1378,12:57:26,30/04
0.0,0,1379,12:57:27,30/04
0.28,9,1380,12:57:28,30/04
0.0,0,1381,12:57:29,30/04
0.0,0,1382,12:57:30,30/04
0.0,0,1383,12:57:31,30/04
0.22,7,1384,12:57:32,30/04
0.0,0,1385,12:57:33,30/04
0.0,0,1386,12:57:34,30/04
0.0,0,1387,12:57:35,30/04
0.0,0,1388,12:57:36,30/04
0.0,0,1389,12:57:37,30/04
0.0,0,1390,12:57:38,30/04
0.15,5,1391,12:57:39,30/04
0.0,0,1392,12:57:40,30/04
0.0,0,1393,12:57:41,30/04
0.0,0,1394,12:57:42,30/04
0.12,4,1395,12:57:43,30/04
0.0,0,1396,12:57:44,30/04
0.0,0,1397,12:57:45,30/04
0.34,11,1398,12:57:46,30/04
0.0,0,1399,12:57:48,30/04
0.0,0,1400,12:57:49,30/04
0.0,0,1401,12:57:50,30/04
0.37,12,1402,12:57:51,30/04
0.0,0,1403,12:57:52,30/04
0.0,0,1404,12:57:53,30/04
0.0,0,1405,12:57:54,30/04
0.19,6,1406,12:57:55,30/04
0.0,0,1407,12:57:56,30/04
0.0,0,1408,12:57:57,30/04
0.0,0,1409,12:57:58,30/04
0.28,9,1410,12:57:59,30/04
0.15,5,1411,12:58:00,30/04
0.0,0,1412,12:58:01,30/04
0.0,0,1413,12:58:02,30/04
0.0,0,1414,12:58:03,30/04
0.37,12,1415,12:58:04,30/04
0.0,0,1416,12:58:05,30/04
0.0,0,1417,12:58:06,30/04
0.0,0,1418,12:58:07,30/04
0.37,12,1419,12:58:08,30/04
0.0,0,1420,12:58:09,30/04
0.0,0,1421,12:58:10,30/04
0.0,0,1422,12:58:11,30/04
0.28,9,1423,12:58:12,30/04
0.0,0,1424,12:58:13,30/04
0.0,0,1425,12:58:14,30/04
0.0,0,1426,12:58:15,30/04
0.09,3,1427,12:58:16,30/04
0.0,0,1428,12:58:17,30/04
0.0,0,1429,12:58:18,30/04
0.25,8,1430,12:58:19,30/04
0.0,0,1431,12:58:20,30/04
0.0,0,1432,12:58:21,30/04
0.0,0,1433,12:58:22,30/04
0.25,8,1434,12:58:23,30/04
0.09,3,1435,12:58:24,30/04
0.0,0,1436,12:58:25,30/04
0.0,0,1437,12:58:26,30/04
0.34,11,1438,12:58:27,30/04
0.0,0,1439,12:58:28,30/04
0.0,0,1440,12:58:29,30/04
0.0,0,1441,12:58:30,30/04
0.03,1,1442,12:58:31,30/04
0.0,0,1443,12:58:32,30/04
0.0,0,1444,12:58:33,30/04
0.28,9,1446,12:58:34,30/04
0.09,3,1447,12:58:35,30/04
0.0,0,1448,12:58:36,30/04
0.0,0,1449,12:58:37,30/04
0.37,12,1450,12:58:38,30/04
0.0,0,1451,12:58:39,30/04
0.0,0,1452,12:58:40,30/04
0.0,0,1453,12:58:41,30/04
0.34,11,1454,12:58:42,30/04
0.0,0,1455,12:58:43,30/04
0.0,0,1456,12:58:44,30/04
0.0,0,1457,12:58:45,30/04
0.15,5,1458,12:58:46,30/04
0.0,0,1459,12:58:47,30/04
0.0,0,1460,12:58:48,30/04
0.0,0,1461,12:58:49,30/04
0.03,1,1462,12:58:50,30/04
0.0,0,1463,12:58:51,30/04
0.0,0,1464,12:58:52,30/04
0.15,5,1465,12:58:53,30/04
0.0,0,1466,12:58:54,30/04
0.0,0,1467,12:58:55,30/04
0.37,12,1468,12:58:56,30/04
0.0,0,1469,12:58:57,30/04
0.0,0,1470,12:58:58,30/04
0.0,0,1471,12:58:59,30/04
0.09,3,1472,12:59:00,30/04
0.0,0,1473,12:59:01,30/04
0.0,0,1474,12:59:02,30/04
0.34,11,1475,12:59:03,30/04
0.0,0,1476,12:59:04,30/04
0.0,0,1477,12:59:05,30/04
0.0,0,1478,12:59:06,30/04
0.09,3,1479,12:59:07,30/04
0.0,0,1480,12:59:08,30/04
0.0,0,1481,12:59:09,30/04
0.25,8,1482,12:59:10,30/04
0.0,0,1483,12:59:11,30/04
0.0,0,1484,12:59:12,30/04
0.0,0,1485,12:59:13,30/04
0.37,12,1486,12:59:14,30/04
0.0,0,1487,12:59:15,30/04
0.0,0,1488,12:59:16,30/04
0.0,0,1489,12:59:17,30/04
0.0,0,1490,12:59:18,30/04
0.0,0,1491,12:59:19,30/04
0.31,10,1492,12:59:20,30/04
0.0,0,1493,12:59:21,30/04
0.0,0,1494,12:59:22,30/04
0.22,7,1495,12:59:23,30/04
0.06,2,1496,12:59:24,30/04
0.0,0,1497,12:59:25,30/04
0.0,0,1498,12:59:26,30/04
0.34,11,1499,12:59:27,30/04
0.0,0,1500,12:59:28,30/04
0.0,0,1501,12:59:29,30/04
0.31,10,1502,12:59:30,30/04
0.0,0,1503,12:59:31,30/04
0.0,0,1504,12:59:32,30/04
0.0,0,1505,12:59:33,30/04
0.31,10,1506,12:59:34,30/04
0.0,0,1507,12:59:35,30/04
0.0,0,1508,12:59:36,30/04
0.12,4,1509,12:59:37,30/04
0.0,0,1510,12:59:38,30/04
0.0,0,1511,12:59:39,30/04
0.28,9,1512,12:59:40,30/04
0.0,0,1513,12:59:41,30/04
0.0,0,1514,12:59:42,30/04
0.0,0,1515,12:59:43,30/04
0.12,4,1516,12:59:44,30/04
0.0,0,1517,12:59:45,30/04
0.0,0,1518,12:59:46,30/04
0.19,6,1519,12:59:47,30/04
